/home/ubuntu/anaconda3/bin/python3.5 /mnt/storage/insuranceQA-cnn-lstm/cnn/theano/insqa_cnn.py
Using gpu device 0: Tesla K80 (CNMeM is enabled with initial size: 95.0% of memory, cuDNN 5110)
/home/ubuntu/anaconda3/lib/python3.5/site-packages/theano/sandbox/cuda/__init__.py:600: UserWarning: Your cuDNN version is more recent than the one Theano officially supports. If you see any problems, try updating Theano or downgrading cuDNN to version 5.
  warnings.warn(warn)
cost Sum{acc_dtype=float32}.0
load data done ...... epoch:1744 cost:1.1307498216629028, acc:0.88671875
load data done ...... epoch:1745 cost:1.9026466608047485, acc:0.83984375
load data done ...... epoch:1746 cost:1.1530354022979736, acc:0.8828125
load data done ...... epoch:1747 cost:1.2340625524520874, acc:0.90234375
load data done ...... epoch:1748 cost:1.114551067352295, acc:0.875
load data done ...... epoch:1749 cost:1.241180419921875, acc:0.87890625
load data done ...... epoch:1750 cost:1.9161224365234375, acc:0.875
load data done ...... epoch:1751 cost:1.1826752424240112, acc:0.875
load data done ...... epoch:1752 cost:1.0474987030029297, acc:0.90234375
load data done ...... epoch:1753 cost:1.0814346075057983, acc:0.86328125
load data done ...... epoch:1754 cost:1.2264127731323242, acc:0.875
load data done ...... epoch:1755 cost:1.1110470294952393, acc:0.91015625
load data done ...... epoch:1756 cost:1.185071349143982, acc:0.89453125
load data done ...... epoch:1757 cost:0.6490326523780823, acc:0.93359375
load data done ...... epoch:1758 cost:1.0922869443893433, acc:0.88671875
load data done ...... epoch:1759 cost:1.6112520694732666, acc:0.8515625
load data done ...... epoch:1760 cost:1.2500114440917969, acc:0.87890625
load data done ...... epoch:1761 cost:1.1352312564849854, acc:0.8984375
load data done ...... epoch:1762 cost:1.9993786811828613, acc:0.8515625
load data done ...... epoch:1763 cost:1.1367967128753662, acc:0.8671875
load data done ...... epoch:1764 cost:0.9736073613166809, acc:0.9140625
load data done ...... epoch:1765 cost:1.01780366897583, acc:0.92578125
load data done ...... epoch:1766 cost:1.0790581703186035, acc:0.8984375
load data done ...... epoch:1767 cost:1.429389238357544, acc:0.88671875
load data done ...... epoch:1768 cost:0.7429457902908325, acc:0.90625
load data done ...... epoch:1769 cost:1.2707641124725342, acc:0.88671875
load data done ...... epoch:1770 cost:0.7788619995117188, acc:0.91796875
load data done ...... epoch:1771 cost:1.4095224142074585, acc:0.8828125
load data done ...... epoch:1772 cost:1.476945161819458, acc:0.875
load data done ...... epoch:1773 cost:1.1821116209030151, acc:0.890625
load data done ...... epoch:1774 cost:1.1425749063491821, acc:0.87890625
load data done ...... epoch:1775 cost:1.3570337295532227, acc:0.89453125
load data done ...... epoch:1776 cost:1.4321531057357788, acc:0.86328125
load data done ...... epoch:1777 cost:0.7652953863143921, acc:0.8984375
load data done ...... epoch:1778 cost:1.1219435930252075, acc:0.8828125
load data done ...... epoch:1779 cost:1.3361318111419678, acc:0.87109375
load data done ...... epoch:1780 cost:0.926328182220459, acc:0.8984375
load data done ...... epoch:1781 cost:1.0808887481689453, acc:0.890625
load data done ...... epoch:1782 cost:1.2682682275772095, acc:0.87890625
load data done ...... epoch:1783 cost:0.941387951374054, acc:0.91015625
load data done ...... epoch:1784 cost:1.0158398151397705, acc:0.90234375
load data done ...... epoch:1785 cost:1.8065710067749023, acc:0.8515625
load data done ...... epoch:1786 cost:0.8633993864059448, acc:0.9140625
load data done ...... epoch:1787 cost:1.6299175024032593, acc:0.859375
load data done ...... epoch:1788 cost:0.9305051565170288, acc:0.89453125
load data done ...... epoch:1789 cost:1.2885770797729492, acc:0.88671875
load data done ...... epoch:1790 cost:1.1383683681488037, acc:0.890625
load data done ...... epoch:1791 cost:0.9270024299621582, acc:0.890625
load data done ...... epoch:1792 cost:1.2500983476638794, acc:0.88671875
load data done ...... epoch:1793 cost:0.912782609462738, acc:0.91796875
load data done ...... epoch:1794 cost:1.391450047492981, acc:0.89453125
load data done ...... epoch:1795 cost:1.0072214603424072, acc:0.89453125
load data done ...... epoch:1796 cost:0.9575077891349792, acc:0.91015625
load data done ...... epoch:1797 cost:1.1058186292648315, acc:0.87109375
load data done ...... epoch:1798 cost:1.4069324731826782, acc:0.88671875
load data done ...... epoch:1799 cost:1.2249493598937988, acc:0.890625
load data done ...... epoch:1800 cost:1.6075308322906494, acc:0.8828125
load data done ...... epoch:1801 cost:1.4022862911224365, acc:0.85546875
load data done ...... epoch:1802 cost:1.5687429904937744, acc:0.8515625
load data done ...... epoch:1803 cost:0.8463530540466309, acc:0.8984375
load data done ...... epoch:1804 cost:1.2854677438735962, acc:0.875
load data done ...... epoch:1805 cost:1.0885443687438965, acc:0.88671875
load data done ...... epoch:1806 cost:1.2759038209915161, acc:0.8671875
load data done ...... epoch:1807 cost:0.9851508140563965, acc:0.890625
load data done ...... epoch:1808 cost:1.2239313125610352, acc:0.87109375
load data done ...... epoch:1809 cost:1.127108097076416, acc:0.91015625
load data done ...... epoch:1810 cost:1.1311976909637451, acc:0.890625
load data done ...... epoch:1811 cost:1.210221529006958, acc:0.8828125
load data done ...... epoch:1812 cost:1.0728859901428223, acc:0.91015625
load data done ...... epoch:1813 cost:0.8719475269317627, acc:0.890625
load data done ...... epoch:1814 cost:1.0304505825042725, acc:0.90625
load data done ...... epoch:1815 cost:1.251230001449585, acc:0.89453125
load data done ...... epoch:1816 cost:1.1419398784637451, acc:0.87109375
load data done ...... epoch:1817 cost:1.4779943227767944, acc:0.890625
load data done ...... epoch:1818 cost:1.1337110996246338, acc:0.875
load data done ...... epoch:1819 cost:0.9378451108932495, acc:0.9296875
load data done ...... epoch:1820 cost:1.3847072124481201, acc:0.890625
load data done ...... epoch:1821 cost:0.9942107796669006, acc:0.87890625
load data done ...... epoch:1822 cost:1.6967039108276367, acc:0.89453125
load data done ...... epoch:1823 cost:1.4548221826553345, acc:0.86328125
load data done ...... epoch:1824 cost:1.3136498928070068, acc:0.88671875
load data done ...... epoch:1825 cost:1.2032368183135986, acc:0.875
load data done ...... epoch:1826 cost:1.0362837314605713, acc:0.90234375
load data done ...... epoch:1827 cost:1.6703333854675293, acc:0.81640625
load data done ...... epoch:1828 cost:1.107921838760376, acc:0.90625
load data done ...... epoch:1829 cost:0.6695830821990967, acc:0.92578125
load data done ...... epoch:1830 cost:1.3083324432373047, acc:0.8671875
load data done ...... epoch:1831 cost:1.6082618236541748, acc:0.87109375
load data done ...... epoch:1832 cost:1.1929256916046143, acc:0.875
load data done ...... epoch:1833 cost:1.4968671798706055, acc:0.87109375
load data done ...... epoch:1834 cost:1.184539794921875, acc:0.89453125
load data done ...... epoch:1835 cost:1.3237732648849487, acc:0.89453125
load data done ...... epoch:1836 cost:1.3614792823791504, acc:0.89453125
load data done ...... epoch:1837 cost:1.1380248069763184, acc:0.88671875
load data done ...... epoch:1838 cost:0.8361508846282959, acc:0.91796875
load data done ...... epoch:1839 cost:1.0769487619400024, acc:0.890625
load data done ...... epoch:1840 cost:1.6353448629379272, acc:0.859375
load data done ...... epoch:1841 cost:1.1560165882110596, acc:0.89453125
load data done ...... epoch:1842 cost:1.213246464729309, acc:0.89453125
load data done ...... epoch:1843 cost:0.9943112134933472, acc:0.91015625
load data done ...... epoch:1844 cost:1.0390862226486206, acc:0.89453125
load data done ...... epoch:1845 cost:1.2812858819961548, acc:0.8671875
load data done ...... epoch:1846 cost:0.9312692880630493, acc:0.8984375
load data done ...... epoch:1847 cost:1.4285533428192139, acc:0.85546875
load data done ...... epoch:1848 cost:1.299670934677124, acc:0.8828125
load data done ...... epoch:1849 cost:1.0913742780685425, acc:0.8984375
load data done ...... epoch:1850 cost:0.8961280584335327, acc:0.90234375
load data done ...... epoch:1851 cost:1.5851041078567505, acc:0.82421875
load data done ...... epoch:1852 cost:1.2141880989074707, acc:0.875
load data done ...... epoch:1853 cost:1.0132287740707397, acc:0.90625
load data done ...... epoch:1854 cost:1.1593470573425293, acc:0.8671875
load data done ...... epoch:1855 cost:0.9989765882492065, acc:0.8984375
load data done ...... epoch:1856 cost:1.2233644723892212, acc:0.87890625
load data done ...... epoch:1857 cost:1.2006781101226807, acc:0.87890625
load data done ...... epoch:1858 cost:1.288136601448059, acc:0.890625
load data done ...... epoch:1859 cost:1.4532521963119507, acc:0.87890625
load data done ...... epoch:1860 cost:1.4911656379699707, acc:0.85546875
load data done ...... epoch:1861 cost:1.3930375576019287, acc:0.90625
load data done ...... epoch:1862 cost:1.0362584590911865, acc:0.89453125
load data done ...... epoch:1863 cost:1.194312334060669, acc:0.87890625
load data done ...... epoch:1864 cost:0.9839653968811035, acc:0.89453125
load data done ...... epoch:1865 cost:1.4450907707214355, acc:0.875
load data done ...... epoch:1866 cost:1.4862838983535767, acc:0.87890625
load data done ...... epoch:1867 cost:0.950135350227356, acc:0.89453125
load data done ...... epoch:1868 cost:1.3344287872314453, acc:0.87109375
load data done ...... epoch:1869 cost:0.9801855683326721, acc:0.8984375
load data done ...... epoch:1870 cost:1.2523661851882935, acc:0.86328125
load data done ...... epoch:1871 cost:1.0792303085327148, acc:0.8828125
load data done ...... epoch:1872 cost:0.9462356567382812, acc:0.90234375
load data done ...... epoch:1873 cost:1.0567259788513184, acc:0.87890625
load data done ...... epoch:1874 cost:1.132458209991455, acc:0.88671875
load data done ...... epoch:1875 cost:0.8319676518440247, acc:0.890625
load data done ...... epoch:1876 cost:1.4393924474716187, acc:0.859375
load data done ...... epoch:1877 cost:0.8220223188400269, acc:0.91796875
load data done ...... epoch:1878 cost:0.8529841899871826, acc:0.9140625
load data done ...... epoch:1879 cost:1.1366435289382935, acc:0.87890625
load data done ...... epoch:1880 cost:0.8135056495666504, acc:0.92578125
load data done ...... epoch:1881 cost:1.2314040660858154, acc:0.8984375
load data done ...... epoch:1882 cost:1.2157564163208008, acc:0.88671875
load data done ...... epoch:1883 cost:0.9355549216270447, acc:0.92578125
load data done ...... epoch:1884 cost:1.3592679500579834, acc:0.86328125
load data done ...... epoch:1885 cost:0.9019647836685181, acc:0.90234375
load data done ...... epoch:1886 cost:1.4148991107940674, acc:0.875
load data done ...... epoch:1887 cost:0.9600074291229248, acc:0.921875
load data done ...... epoch:1888 cost:1.576889157295227, acc:0.87890625
load data done ...... epoch:1889 cost:1.6156083345413208, acc:0.87109375
load data done ...... epoch:1890 cost:1.3895065784454346, acc:0.89453125
load data done ...... epoch:1891 cost:1.3168673515319824, acc:0.8984375
load data done ...... epoch:1892 cost:0.9768034219741821, acc:0.8984375
load data done ...... epoch:1893 cost:1.2674013376235962, acc:0.859375
load data done ...... epoch:1894 cost:1.5536915063858032, acc:0.8671875
load data done ...... epoch:1895 cost:1.0244317054748535, acc:0.88671875
load data done ...... epoch:1896 cost:1.8767337799072266, acc:0.84765625
load data done ...... epoch:1897 cost:0.9872746467590332, acc:0.9140625
load data done ...... epoch:1898 cost:1.1917723417282104, acc:0.87890625
load data done ...... epoch:1899 cost:1.5245914459228516, acc:0.87109375
load data done ...... epoch:1900 cost:1.490861415863037, acc:0.88671875
load data done ...... epoch:1901 cost:2.174084186553955, acc:0.8203125
load data done ...... epoch:1902 cost:0.9379274249076843, acc:0.91015625
load data done ...... epoch:1903 cost:1.5287045240402222, acc:0.86328125
load data done ...... epoch:1904 cost:0.9613598585128784, acc:0.921875
load data done ...... epoch:1905 cost:0.802349865436554, acc:0.90234375
load data done ...... epoch:1906 cost:1.4394574165344238, acc:0.890625
load data done ...... epoch:1907 cost:1.0229252576828003, acc:0.8984375
load data done ...... epoch:1908 cost:0.7262309789657593, acc:0.91796875
load data done ...... epoch:1909 cost:1.4005517959594727, acc:0.88671875
load data done ...... epoch:1910 cost:1.2076441049575806, acc:0.90234375
load data done ...... epoch:1911 cost:1.3822591304779053, acc:0.87890625
load data done ...... epoch:1912 cost:1.0875906944274902, acc:0.8828125
load data done ...... epoch:1913 cost:1.2055847644805908, acc:0.875
load data done ...... epoch:1914 cost:1.0870068073272705, acc:0.890625
load data done ...... epoch:1915 cost:0.9096840620040894, acc:0.90234375
load data done ...... epoch:1916 cost:0.9295296669006348, acc:0.90234375
load data done ...... epoch:1917 cost:0.5411670804023743, acc:0.92578125
load data done ...... epoch:1918 cost:1.356040120124817, acc:0.890625
load data done ...... epoch:1919 cost:0.6661698818206787, acc:0.921875
load data done ...... epoch:1920 cost:1.1183685064315796, acc:0.875
load data done ...... epoch:1921 cost:1.2526627779006958, acc:0.8828125
load data done ...... epoch:1922 cost:1.4029898643493652, acc:0.86328125
load data done ...... epoch:1923 cost:1.693387508392334, acc:0.84765625
load data done ...... epoch:1924 cost:1.2016160488128662, acc:0.8828125
load data done ...... epoch:1925 cost:0.7350273132324219, acc:0.890625
load data done ...... epoch:1926 cost:0.6839107275009155, acc:0.92578125
load data done ...... epoch:1927 cost:1.3541560173034668, acc:0.86328125
load data done ...... epoch:1928 cost:0.968296468257904, acc:0.921875
load data done ...... epoch:1929 cost:1.1847505569458008, acc:0.89453125
load data done ...... epoch:1930 cost:0.7305565476417542, acc:0.9140625
load data done ...... epoch:1931 cost:1.4415823221206665, acc:0.8828125
load data done ...... epoch:1932 cost:1.8166677951812744, acc:0.875
load data done ...... epoch:1933 cost:1.3812564611434937, acc:0.875
load data done ...... epoch:1934 cost:0.5393792390823364, acc:0.9375
load data done ...... epoch:1935 cost:1.2911417484283447, acc:0.8984375
load data done ...... epoch:1936 cost:1.638075590133667, acc:0.84765625
load data done ...... epoch:1937 cost:0.8364413976669312, acc:0.875
load data done ...... epoch:1938 cost:1.3153303861618042, acc:0.87109375
load data done ...... epoch:1939 cost:1.6506456136703491, acc:0.87109375
load data done ...... epoch:1940 cost:1.5790331363677979, acc:0.8984375
load data done ...... epoch:1941 cost:1.3632463216781616, acc:0.89453125
load data done ...... epoch:1942 cost:0.9884147644042969, acc:0.890625
load data done ...... epoch:1943 cost:1.293081521987915, acc:0.8515625
load data done ...... epoch:1944 cost:1.7272331714630127, acc:0.83984375
load data done ...... epoch:1945 cost:1.1362954378128052, acc:0.9140625
load data done ...... epoch:1946 cost:1.3296414613723755, acc:0.859375
load data done ...... epoch:1947 cost:1.0334336757659912, acc:0.90625
load data done ...... epoch:1948 cost:0.9645220041275024, acc:0.91015625
load data done ...... epoch:1949 cost:1.384399652481079, acc:0.88671875
load data done ...... epoch:1950 cost:1.3533470630645752, acc:0.8515625
load data done ...... epoch:1951 cost:0.9305016398429871, acc:0.890625
load data done ...... epoch:1952 cost:0.7329009771347046, acc:0.9140625
load data done ...... epoch:1953 cost:1.535043716430664, acc:0.859375
load data done ...... epoch:1954 cost:0.9648963212966919, acc:0.8984375
load data done ...... epoch:1955 cost:1.3851604461669922, acc:0.875
load data done ...... epoch:1956 cost:1.7075003385543823, acc:0.84765625
load data done ...... epoch:1957 cost:1.6559536457061768, acc:0.859375
load data done ...... epoch:1958 cost:1.9257309436798096, acc:0.85546875
load data done ...... epoch:1959 cost:1.2142484188079834, acc:0.87890625
load data done ...... epoch:1960 cost:0.9989579916000366, acc:0.890625
load data done ...... epoch:1961 cost:1.2862963676452637, acc:0.86328125
load data done ...... epoch:1962 cost:1.3617770671844482, acc:0.87109375
load data done ...... epoch:1963 cost:1.1996216773986816, acc:0.88671875
load data done ...... epoch:1964 cost:1.2056729793548584, acc:0.875
load data done ...... epoch:1965 cost:0.878139853477478, acc:0.890625
load data done ...... epoch:1966 cost:0.8476868271827698, acc:0.90625
load data done ...... epoch:1967 cost:1.5511722564697266, acc:0.87109375
load data done ...... epoch:1968 cost:1.4240148067474365, acc:0.8828125
load data done ...... epoch:1969 cost:1.5841048955917358, acc:0.8828125
load data done ...... epoch:1970 cost:0.8535156846046448, acc:0.89453125
load data done ...... epoch:1971 cost:1.2885534763336182, acc:0.8671875
load data done ...... epoch:1972 cost:1.1338090896606445, acc:0.88671875
load data done ...... epoch:1973 cost:1.04505455493927, acc:0.88671875
load data done ...... epoch:1974 cost:0.8810186386108398, acc:0.8984375
load data done ...... epoch:1975 cost:1.2870270013809204, acc:0.87109375
load data done ...... epoch:1976 cost:1.0057053565979004, acc:0.875
load data done ...... epoch:1977 cost:1.23759126663208, acc:0.8984375
load data done ...... epoch:1978 cost:1.2160497903823853, acc:0.859375
load data done ...... epoch:1979 cost:0.8649224042892456, acc:0.90234375
load data done ...... epoch:1980 cost:1.4907617568969727, acc:0.87890625
load data done ...... epoch:1981 cost:1.469733476638794, acc:0.859375
load data done ...... epoch:1982 cost:1.814537763595581, acc:0.8515625
load data done ...... epoch:1983 cost:0.9419794678688049, acc:0.92578125
load data done ...... epoch:1984 cost:1.1842511892318726, acc:0.89453125
load data done ...... epoch:1985 cost:1.3131258487701416, acc:0.890625
load data done ...... epoch:1986 cost:1.3472652435302734, acc:0.85546875
load data done ...... epoch:1987 cost:0.8504627346992493, acc:0.8828125
load data done ...... epoch:1988 cost:1.4586511850357056, acc:0.8828125
load data done ...... epoch:1989 cost:1.3541502952575684, acc:0.88671875
load data done ...... epoch:1990 cost:1.075193166732788, acc:0.91015625
load data done ...... epoch:1991 cost:1.583622694015503, acc:0.86328125
load data done ...... epoch:1992 cost:1.1329052448272705, acc:0.91015625
load data done ...... epoch:1993 cost:0.7126112580299377, acc:0.90625
load data done ...... epoch:1994 cost:0.9787638187408447, acc:0.87109375
load data done ...... epoch:1995 cost:1.348774790763855, acc:0.87890625
load data done ...... epoch:1996 cost:1.263999342918396, acc:0.89453125
load data done ...... epoch:1997 cost:1.0309412479400635, acc:0.91015625
load data done ...... epoch:1998 cost:1.1886508464813232, acc:0.9140625
load data done ...... epoch:1999 cost:1.601189136505127, acc:0.875
load data done ...... epoch:2000 cost:1.3553967475891113, acc:0.8828125
Evaluation ......
Evaluation 256
Evaluation 512
Evaluation 768
Evaluation 1024
Evaluation 1280
Evaluation 1536
Evaluation 1792
Evaluation 2048
Evaluation 2304
Evaluation 2560
Evaluation 2816
Evaluation 3072
Evaluation 3328
Evaluation 3584
Evaluation 3840
Evaluation 4096
Evaluation 4352
Evaluation 4608
Evaluation 4864
Evaluation 5120
Evaluation 5376
Evaluation 5632
Evaluation 5888
Evaluation 6144
Evaluation 6400
Evaluation 6656
Evaluation 6912
Evaluation 7168
Evaluation 7424
Evaluation 7680
Evaluation 7936
Evaluation 8192
Evaluation 8448
Evaluation 8704
Evaluation 8960
Evaluation 9216
Evaluation 9472
Evaluation 9728
Evaluation 9984
Evaluation 10240
Evaluation 10496
Evaluation 10752
Evaluation 11008
Evaluation 11264
Evaluation 11520
Evaluation 11776
Evaluation 12032
Evaluation 12288
Evaluation 12544
Evaluation 12800
Evaluation 13056
Evaluation 13312
Evaluation 13568
Evaluation 13824
Evaluation 14080
Evaluation 14336
Evaluation 14592
Evaluation 14848
Evaluation 15104
Evaluation 15360
Evaluation 15616
Evaluation 15872
Evaluation 16128
Evaluation 16384
Evaluation 16640
Evaluation 16896
Evaluation 17152
Evaluation 17408
Evaluation 17664
Evaluation 17920
Evaluation 18176
Evaluation 18432
Evaluation 18688
Evaluation 18944
Evaluation 19200
Evaluation 19456
Evaluation 19712
Evaluation 19968
Evaluation 20224
Evaluation 20480
Evaluation 20736
Evaluation 20992
Evaluation 21248
Evaluation 21504
Evaluation 21760
Evaluation 22016
Evaluation 22272
Evaluation 22528
Evaluation 22784
Evaluation 23040
Evaluation 23296
Evaluation 23552
Evaluation 23808
Evaluation 24064
Evaluation 24320
Evaluation 24576
Evaluation 24832
Evaluation 25088
Evaluation 25344
Evaluation 25600
Evaluation 25856
Evaluation 26112
Evaluation 26368
Evaluation 26624
Evaluation 26880
Evaluation 27136
Evaluation 27392
Evaluation 27648
Evaluation 27904
Evaluation 28160
Evaluation 28416
Evaluation 28672
Evaluation 28928
Evaluation 29184
Evaluation 29440
Evaluation 29696
Evaluation 29952
Evaluation 30208
Evaluation 30464
Evaluation 30720
Evaluation 30976
Evaluation 31232
Evaluation 31488
Evaluation 31744
Evaluation 32000
Evaluation 32256
Evaluation 32512
Evaluation 32768
Evaluation 33024
Evaluation 33280
Evaluation 33536
Evaluation 33792
Evaluation 34048
Evaluation 34304
Evaluation 34560
Evaluation 34816
Evaluation 35072
Evaluation 35328
Evaluation 35584
Evaluation 35840
Evaluation 36096
Evaluation 36352
Evaluation 36608
Evaluation 36864
Evaluation 37120
Evaluation 37376
Evaluation 37632
Evaluation 37888
Evaluation 38144
Evaluation 38400
Evaluation 38656
Evaluation 38912
Evaluation 39168
Evaluation 39424
Evaluation 39680
Evaluation 39936
Evaluation 40192
Evaluation 40448
Evaluation 40704
Evaluation 40960
Evaluation 41216
Evaluation 41472
Evaluation 41728
Evaluation 41984
Evaluation 42240
Evaluation 42496
Evaluation 42752
Evaluation 43008
Evaluation 43264
Evaluation 43520
Evaluation 43776
Evaluation 44032
Evaluation 44288
Evaluation 44544
Evaluation 44800
Evaluation 45056
Evaluation 45312
Evaluation 45568
Evaluation 45824
Evaluation 46080
Evaluation 46336
Evaluation 46592
Evaluation 46848
Evaluation 47104
Evaluation 47360
Evaluation 47616
Evaluation 47872
Evaluation 48128
Evaluation 48384
Evaluation 48640
Evaluation 48896
Evaluation 49152
Evaluation 49408
Evaluation 49664
Evaluation 49920
Evaluation 50176
Evaluation 50432
Evaluation 50688
Evaluation 50944
Evaluation 51200
Evaluation 51456
Evaluation 51712
Evaluation 51968
Evaluation 52224
Evaluation 52480
Evaluation 52736
Evaluation 52992
Evaluation 53248
Evaluation 53504
Evaluation 53760
Evaluation 54016
Evaluation 54272
Evaluation 54528
Evaluation 54784
top-1 precition: 0.805
load data done ...... epoch:2001 cost:0.8961365222930908, acc:0.90234375
load data done ...... epoch:2002 cost:1.145921230316162, acc:0.91015625
load data done ...... epoch:2003 cost:1.1340441703796387, acc:0.8828125
load data done ...... epoch:2004 cost:0.8145589232444763, acc:0.93359375
load data done ...... epoch:2005 cost:1.3352022171020508, acc:0.8984375
load data done ...... epoch:2006 cost:1.1246800422668457, acc:0.89453125
load data done ...... epoch:2007 cost:1.1403617858886719, acc:0.875
load data done ...... epoch:2008 cost:1.4200356006622314, acc:0.87109375
load data done ...... epoch:2009 cost:0.8084918260574341, acc:0.91015625
load data done ...... epoch:2010 cost:0.8146407604217529, acc:0.90625
load data done ...... epoch:2011 cost:1.1009762287139893, acc:0.87890625
load data done ...... epoch:2012 cost:1.1600701808929443, acc:0.8984375
load data done ...... epoch:2013 cost:1.480288028717041, acc:0.87109375
load data done ...... epoch:2014 cost:1.171461820602417, acc:0.859375
load data done ...... epoch:2015 cost:1.2826406955718994, acc:0.890625
load data done ...... epoch:2016 cost:1.439352035522461, acc:0.87890625
load data done ...... epoch:2017 cost:0.8741334676742554, acc:0.90625
load data done ...... epoch:2018 cost:1.0722321271896362, acc:0.90234375
load data done ...... epoch:2019 cost:1.0158220529556274, acc:0.8671875
load data done ...... epoch:2020 cost:1.271325945854187, acc:0.86328125
load data done ...... epoch:2021 cost:1.0008935928344727, acc:0.8984375
load data done ...... epoch:2022 cost:1.1619058847427368, acc:0.859375
load data done ...... epoch:2023 cost:0.7744621634483337, acc:0.9140625
load data done ...... epoch:2024 cost:1.4315928220748901, acc:0.87890625
load data done ...... epoch:2025 cost:0.9753296375274658, acc:0.8828125
load data done ...... epoch:2026 cost:1.1276321411132812, acc:0.890625
load data done ...... epoch:2027 cost:1.1148946285247803, acc:0.87890625
load data done ...... epoch:2028 cost:1.4554420709609985, acc:0.88671875
load data done ...... epoch:2029 cost:1.7176321744918823, acc:0.8515625
load data done ...... epoch:2030 cost:1.2368165254592896, acc:0.90625
load data done ...... epoch:2031 cost:1.157303810119629, acc:0.8828125
load data done ...... epoch:2032 cost:1.6198606491088867, acc:0.8671875
load data done ...... epoch:2033 cost:1.1298422813415527, acc:0.8671875
load data done ...... epoch:2034 cost:1.269932508468628, acc:0.90234375
load data done ...... epoch:2035 cost:1.1294856071472168, acc:0.90625
load data done ...... epoch:2036 cost:0.9998602271080017, acc:0.8828125
load data done ...... epoch:2037 cost:0.9418070316314697, acc:0.9140625
load data done ...... epoch:2038 cost:1.333508014678955, acc:0.859375
load data done ...... epoch:2039 cost:0.7088798880577087, acc:0.9140625
load data done ...... epoch:2040 cost:1.2888731956481934, acc:0.88671875
load data done ...... epoch:2041 cost:1.3706305027008057, acc:0.86328125
load data done ...... epoch:2042 cost:1.4819111824035645, acc:0.87109375
load data done ...... epoch:2043 cost:1.4471584558486938, acc:0.86328125
load data done ...... epoch:2044 cost:1.174170970916748, acc:0.87890625
load data done ...... epoch:2045 cost:0.9907336235046387, acc:0.89453125
load data done ...... epoch:2046 cost:0.9063777327537537, acc:0.91015625
load data done ...... epoch:2047 cost:1.5920703411102295, acc:0.83203125
load data done ...... epoch:2048 cost:0.8295315504074097, acc:0.88671875
load data done ...... epoch:2049 cost:1.2116132974624634, acc:0.89453125
load data done ...... epoch:2050 cost:1.0458698272705078, acc:0.90625
load data done ...... epoch:2051 cost:1.3417479991912842, acc:0.87890625
load data done ...... epoch:2052 cost:1.1854243278503418, acc:0.8828125
load data done ...... epoch:2053 cost:1.1166362762451172, acc:0.90234375
load data done ...... epoch:2054 cost:1.500281810760498, acc:0.875
load data done ...... epoch:2055 cost:1.1747736930847168, acc:0.88671875
load data done ...... epoch:2056 cost:0.9983941316604614, acc:0.90234375
load data done ...... epoch:2057 cost:1.3865498304367065, acc:0.875
load data done ...... epoch:2058 cost:1.5800549983978271, acc:0.89453125
load data done ...... epoch:2059 cost:0.9348177909851074, acc:0.89453125
load data done ...... epoch:2060 cost:1.4663186073303223, acc:0.87109375
load data done ...... epoch:2061 cost:0.7427928447723389, acc:0.91796875
load data done ...... epoch:2062 cost:1.9229474067687988, acc:0.86328125
load data done ...... epoch:2063 cost:1.420464277267456, acc:0.859375
load data done ...... epoch:2064 cost:1.4828979969024658, acc:0.87109375
load data done ...... epoch:2065 cost:0.9680606126785278, acc:0.90234375
load data done ...... epoch:2066 cost:1.8803279399871826, acc:0.81640625
load data done ...... epoch:2067 cost:2.0101475715637207, acc:0.828125
load data done ...... epoch:2068 cost:1.0733332633972168, acc:0.88671875
load data done ...... epoch:2069 cost:1.6069564819335938, acc:0.87109375
load data done ...... epoch:2070 cost:1.4554669857025146, acc:0.8359375
load data done ...... epoch:2071 cost:1.6737232208251953, acc:0.859375
load data done ...... epoch:2072 cost:1.2423511743545532, acc:0.87890625
load data done ...... epoch:2073 cost:1.7443372011184692, acc:0.86328125
load data done ...... epoch:2074 cost:1.3173198699951172, acc:0.8828125
load data done ...... epoch:2075 cost:2.0349955558776855, acc:0.84765625
load data done ...... epoch:2076 cost:1.2169078588485718, acc:0.87109375
load data done ...... epoch:2077 cost:1.505326509475708, acc:0.890625
load data done ...... epoch:2078 cost:1.2848221063613892, acc:0.8671875
load data done ...... epoch:2079 cost:0.9950181245803833, acc:0.890625
load data done ...... epoch:2080 cost:1.5929396152496338, acc:0.8515625
load data done ...... epoch:2081 cost:1.2146241664886475, acc:0.859375
load data done ...... epoch:2082 cost:1.2971305847167969, acc:0.859375
load data done ...... epoch:2083 cost:1.0569528341293335, acc:0.890625
load data done ...... epoch:2084 cost:1.001004934310913, acc:0.90234375
load data done ...... epoch:2085 cost:1.281546950340271, acc:0.8828125
load data done ...... epoch:2086 cost:1.3703595399856567, acc:0.87109375
load data done ...... epoch:2087 cost:1.0472708940505981, acc:0.8828125
load data done ...... epoch:2088 cost:1.286563754081726, acc:0.859375
load data done ...... epoch:2089 cost:0.9162282943725586, acc:0.89453125
load data done ...... epoch:2090 cost:1.1177735328674316, acc:0.89453125
load data done ...... epoch:2091 cost:1.4700901508331299, acc:0.87109375
load data done ...... epoch:2092 cost:1.3974453210830688, acc:0.859375
load data done ...... epoch:2093 cost:1.0318846702575684, acc:0.89453125
load data done ...... epoch:2094 cost:1.5129871368408203, acc:0.8828125
load data done ...... epoch:2095 cost:1.1140639781951904, acc:0.859375
