 0.110101, acc 0.97
2017-06-30T18:22:06.719061: step 40112, loss 0.0127141, acc 0.99
2017-06-30T18:22:08.081941: step 40113, loss 0.015905, acc 0.99
2017-06-30T18:22:09.449614: step 40114, loss 0.101276, acc 0.97
2017-06-30T18:22:10.815130: step 40115, loss 0.0353321, acc 0.98
2017-06-30T18:22:12.181512: step 40116, loss 0, acc 1
2017-06-30T18:22:13.564642: step 40117, loss 0, acc 1
2017-06-30T18:22:14.943433: step 40118, loss 0, acc 1
2017-06-30T18:22:16.337397: step 40119, loss 0, acc 1
2017-06-30T18:22:17.720776: step 40120, loss 0.0295855, acc 0.99
2017-06-30T18:22:19.101730: step 40121, loss 0.0198598, acc 0.99
2017-06-30T18:22:20.472735: step 40122, loss 0.0570711, acc 0.99
2017-06-30T18:22:21.849296: step 40123, loss 0, acc 1
2017-06-30T18:22:23.211568: step 40124, loss 0.0134616, acc 0.99
2017-06-30T18:22:24.587072: step 40125, loss 0, acc 1
2017-06-30T18:22:25.947398: step 40126, loss 0, acc 1
2017-06-30T18:22:27.305224: step 40127, loss 0, acc 1
2017-06-30T18:22:28.690654: step 40128, loss 0, acc 1
2017-06-30T18:22:30.057227: step 40129, loss 0.0179574, acc 0.99
2017-06-30T18:22:31.423530: step 40130, loss 0, acc 1
2017-06-30T18:22:32.782720: step 40131, loss 0, acc 1
2017-06-30T18:22:34.154198: step 40132, loss 0, acc 1
2017-06-30T18:22:35.528434: step 40133, loss 0.00872313, acc 0.99
2017-06-30T18:22:36.907642: step 40134, loss 0, acc 1
2017-06-30T18:22:38.279914: step 40135, loss 0, acc 1
2017-06-30T18:22:39.642435: step 40136, loss 0, acc 1
2017-06-30T18:22:41.012913: step 40137, loss 0, acc 1
2017-06-30T18:22:42.392723: step 40138, loss 0, acc 1
2017-06-30T18:22:43.765854: step 40139, loss 0.103784, acc 0.99
2017-06-30T18:22:45.135541: step 40140, loss 0.138954, acc 0.97
2017-06-30T18:22:46.522400: step 40141, loss 0, acc 1
2017-06-30T18:22:47.887378: step 40142, loss 0, acc 1
2017-06-30T18:22:49.277567: step 40143, loss 0.0940621, acc 0.97
2017-06-30T18:22:50.639855: step 40144, loss 0, acc 1
2017-06-30T18:22:52.012440: step 40145, loss 0, acc 1
2017-06-30T18:22:53.377431: step 40146, loss 0, acc 1
2017-06-30T18:22:54.755670: step 40147, loss 0.00331934, acc 0.99
2017-06-30T18:22:56.132973: step 40148, loss 0.0195656, acc 0.98
2017-06-30T18:22:57.501283: step 40149, loss 0.00594889, acc 0.99
2017-06-30T18:22:58.872977: step 40150, loss 0, acc 1
2017-06-30T18:23:00.248605: step 40151, loss 0, acc 1
2017-06-30T18:23:01.618985: step 40152, loss 0.0272175, acc 0.99
2017-06-30T18:23:03.011119: step 40153, loss 0, acc 1
2017-06-30T18:23:04.383160: step 40154, loss 0.00808446, acc 0.99
2017-06-30T18:23:05.751889: step 40155, loss 0, acc 1
2017-06-30T18:23:07.116352: step 40156, loss 0, acc 1
2017-06-30T18:23:08.488446: step 40157, loss 0, acc 1
2017-06-30T18:23:09.878026: step 40158, loss 0.04657, acc 0.99
2017-06-30T18:23:11.255154: step 40159, loss 0, acc 1
2017-06-30T18:23:12.637168: step 40160, loss 0.0935948, acc 0.98
2017-06-30T18:23:14.030278: step 40161, loss 0.00492512, acc 0.99
2017-06-30T18:23:15.399628: step 40162, loss 0, acc 1
2017-06-30T18:23:16.765157: step 40163, loss 0, acc 1
2017-06-30T18:23:18.151303: step 40164, loss 0.0340625, acc 0.99
2017-06-30T18:23:19.521464: step 40165, loss 0.0431127, acc 0.99
2017-06-30T18:23:20.892347: step 40166, loss 0, acc 1
2017-06-30T18:23:22.278787: step 40167, loss 0, acc 1
2017-06-30T18:23:23.647712: step 40168, loss 0, acc 1
2017-06-30T18:23:25.035997: step 40169, loss 0.00404023, acc 0.99
2017-06-30T18:23:26.398482: step 40170, loss 0.0115146, acc 0.99
2017-06-30T18:23:27.764878: step 40171, loss 0, acc 1
2017-06-30T18:23:29.143685: step 40172, loss 0.0989502, acc 0.99
2017-06-30T18:23:30.523711: step 40173, loss 0, acc 1
2017-06-30T18:23:31.895013: step 40174, loss 0, acc 1
2017-06-30T18:23:33.294387: step 40175, loss 0, acc 1
2017-06-30T18:23:34.680991: step 40176, loss 0.0376069, acc 0.99
2017-06-30T18:23:36.050128: step 40177, loss 0, acc 1
2017-06-30T18:23:37.436572: step 40178, loss 0.00548329, acc 0.99
2017-06-30T18:23:38.795025: step 40179, loss 0.0799236, acc 0.99
2017-06-30T18:23:40.177368: step 40180, loss 0, acc 1
2017-06-30T18:23:41.527281: step 40181, loss 0, acc 1
2017-06-30T18:23:42.888780: step 40182, loss 0.0554282, acc 0.98
2017-06-30T18:23:44.287394: step 40183, loss 0.0801146, acc 0.98
2017-06-30T18:23:45.655454: step 40184, loss 0.0370576, acc 0.99
2017-06-30T18:23:47.022677: step 40185, loss 0, acc 1
2017-06-30T18:23:48.393987: step 40186, loss 0.0211083, acc 0.99
2017-06-30T18:23:49.752748: step 40187, loss 0, acc 1
2017-06-30T18:23:51.133894: step 40188, loss 0, acc 1
2017-06-30T18:23:52.495689: step 40189, loss 0, acc 1
2017-06-30T18:23:53.860316: step 40190, loss 0, acc 1
2017-06-30T18:23:55.227348: step 40191, loss 0, acc 1
2017-06-30T18:23:56.585723: step 40192, loss 0, acc 1
2017-06-30T18:23:57.970319: step 40193, loss 0.0385628, acc 0.98
2017-06-30T18:23:59.345239: step 40194, loss 0.00542303, acc 0.99
2017-06-30T18:24:00.714033: step 40195, loss 0, acc 1
2017-06-30T18:24:02.092967: step 40196, loss 8.06339e-05, acc 0.99
2017-06-30T18:24:03.456341: step 40197, loss 0.0600502, acc 0.98
2017-06-30T18:24:04.833356: step 40198, loss 0.0406733, acc 0.99
2017-06-30T18:24:06.212199: step 40199, loss 0, acc 1
2017-06-30T18:24:07.584496: step 40200, loss 0, acc 1
2017-06-30T18:24:08.970249: step 40201, loss 0.0732224, acc 0.98
2017-06-30T18:24:10.357936: step 40202, loss 0.0248508, acc 0.99
2017-06-30T18:24:11.735328: step 40203, loss 0.0795387, acc 0.98
2017-06-30T18:24:13.109022: step 40204, loss 0, acc 1
2017-06-30T18:24:14.487578: step 40205, loss 0, acc 1
2017-06-30T18:24:15.851110: step 40206, loss 0, acc 1
2017-06-30T18:24:17.226175: step 40207, loss 0, acc 1
2017-06-30T18:24:18.595535: step 40208, loss 0, acc 1
2017-06-30T18:24:19.944753: step 40209, loss 0.073431, acc 0.98
2017-06-30T18:24:21.316084: step 40210, loss 0, acc 1
2017-06-30T18:24:22.688901: step 40211, loss 0.0294645, acc 0.99
2017-06-30T18:24:24.047213: step 40212, loss 0, acc 1
2017-06-30T18:24:25.414099: step 40213, loss 0.0165304, acc 0.99
2017-06-30T18:24:26.785639: step 40214, loss 0.10198, acc 0.98
2017-06-30T18:24:28.182106: step 40215, loss 0.024589, acc 0.98
2017-06-30T18:24:29.572396: step 40216, loss 0, acc 1
2017-06-30T18:24:30.951466: step 40217, loss 0.00190179, acc 0.99
2017-06-30T18:24:32.324887: step 40218, loss 0, acc 1
2017-06-30T18:24:33.699522: step 40219, loss 0, acc 1
2017-06-30T18:24:35.074183: step 40220, loss 0.081406, acc 0.98
2017-06-30T18:24:36.445360: step 40221, loss 0, acc 1
2017-06-30T18:24:37.839724: step 40222, loss 0, acc 1
2017-06-30T18:24:39.213156: step 40223, loss 0, acc 1
2017-06-30T18:24:40.586491: step 40224, loss 0, acc 1
2017-06-30T18:24:41.967992: step 40225, loss 0, acc 1
2017-06-30T18:24:43.337589: step 40226, loss 0, acc 1
2017-06-30T18:24:44.703733: step 40227, loss 0, acc 1
2017-06-30T18:24:46.064488: step 40228, loss 0.0115407, acc 0.99
2017-06-30T18:24:47.436888: step 40229, loss 0.0237355, acc 0.99
2017-06-30T18:24:48.809847: step 40230, loss 0, acc 1
2017-06-30T18:24:50.170761: step 40231, loss 0.0237576, acc 0.98
2017-06-30T18:24:51.530917: step 40232, loss 0, acc 1
2017-06-30T18:24:52.899544: step 40233, loss 0, acc 1
2017-06-30T18:24:54.266380: step 40234, loss 0, acc 1
2017-06-30T18:24:55.648475: step 40235, loss 0.0487143, acc 0.98
2017-06-30T18:24:57.021029: step 40236, loss 0.0335166, acc 0.98
2017-06-30T18:24:58.405474: step 40237, loss 0.0714438, acc 0.97
2017-06-30T18:24:59.772168: step 40238, loss 0, acc 1
2017-06-30T18:25:01.178453: step 40239, loss 0, acc 1
2017-06-30T18:25:02.557095: step 40240, loss 0, acc 1
2017-06-30T18:25:03.925892: step 40241, loss 0.0559298, acc 0.99
2017-06-30T18:25:05.297691: step 40242, loss 0, acc 1
2017-06-30T18:25:06.660894: step 40243, loss 0.0500604, acc 0.98
2017-06-30T18:25:08.030941: step 40244, loss 0.112772, acc 0.98
2017-06-30T18:25:09.392025: step 40245, loss 0.0622804, acc 0.98
2017-06-30T18:25:10.764663: step 40246, loss 0, acc 1
2017-06-30T18:25:12.143548: step 40247, loss 0, acc 1
2017-06-30T18:25:13.508072: step 40248, loss 0.0200157, acc 0.99
2017-06-30T18:25:14.879501: step 40249, loss 0.0195258, acc 0.99
2017-06-30T18:25:16.363204: step 40250, loss 0, acc 1
2017-06-30T18:25:17.732170: step 40251, loss 0.0175605, acc 0.99
2017-06-30T18:25:19.098459: step 40252, loss 0, acc 1
2017-06-30T18:25:20.475986: step 40253, loss 0, acc 1
2017-06-30T18:25:21.839457: step 40254, loss 0, acc 1
2017-06-30T18:25:23.211118: step 40255, loss 0.022615, acc 0.99
2017-06-30T18:25:24.579218: step 40256, loss 0, acc 1
2017-06-30T18:25:25.944060: step 40257, loss 0.000467766, acc 0.99
2017-06-30T18:25:27.318825: step 40258, loss 0, acc 1
2017-06-30T18:25:28.671114: step 40259, loss 0, acc 1
2017-06-30T18:25:30.032322: step 40260, loss 0.005419, acc 0.99
2017-06-30T18:25:31.409608: step 40261, loss 0, acc 1
2017-06-30T18:25:32.780676: step 40262, loss 0, acc 1
2017-06-30T18:25:34.162740: step 40263, loss 0.0262483, acc 0.99
2017-06-30T18:25:35.540166: step 40264, loss 0.0840069, acc 0.99
2017-06-30T18:25:36.897882: step 40265, loss 0, acc 1
2017-06-30T18:25:38.271511: step 40266, loss 0, acc 1
2017-06-30T18:25:39.651450: step 40267, loss 0.0497054, acc 0.99
2017-06-30T18:25:41.015733: step 40268, loss 0.018474, acc 0.98
2017-06-30T18:25:42.365904: step 40269, loss 0.00960558, acc 0.99
2017-06-30T18:25:43.760608: step 40270, loss 0, acc 1
2017-06-30T18:25:45.139342: step 40271, loss 0, acc 1
2017-06-30T18:25:46.518105: step 40272, loss 0, acc 1
2017-06-30T18:25:47.884598: step 40273, loss 0, acc 1
2017-06-30T18:25:49.261866: step 40274, loss 0.0125146, acc 0.99
2017-06-30T18:25:50.642349: step 40275, loss 0, acc 1
2017-06-30T18:25:51.992352: step 40276, loss 0.0461483, acc 0.99
2017-06-30T18:25:53.356748: step 40277, loss 0.0458023, acc 0.99
2017-06-30T18:25:54.724449: step 40278, loss 0, acc 1
2017-06-30T18:25:56.088763: step 40279, loss 0, acc 1
2017-06-30T18:25:57.448353: step 40280, loss 0.0293114, acc 0.99
2017-06-30T18:25:58.813222: step 40281, loss 0, acc 1
2017-06-30T18:26:00.196744: step 40282, loss 0.0129201, acc 0.98
2017-06-30T18:26:01.577669: step 40283, loss 0, acc 1
2017-06-30T18:26:02.947751: step 40284, loss 0.00935869, acc 0.99
2017-06-30T18:26:04.311595: step 40285, loss 0, acc 1
2017-06-30T18:26:05.686069: step 40286, loss 0, acc 1
2017-06-30T18:26:07.063179: step 40287, loss 0.0133445, acc 0.98
2017-06-30T18:26:08.436326: step 40288, loss 0, acc 1
2017-06-30T18:26:09.816324: step 40289, loss 0, acc 1
2017-06-30T18:26:11.177282: step 40290, loss 0, acc 1
2017-06-30T18:26:12.541729: step 40291, loss 0, acc 1
2017-06-30T18:26:13.914769: step 40292, loss 0, acc 1
2017-06-30T18:26:15.280587: step 40293, loss 0, acc 1
2017-06-30T18:26:16.643980: step 40294, loss 0, acc 1
2017-06-30T18:26:18.007164: step 40295, loss 0.0209125, acc 0.98
2017-06-30T18:26:19.380301: step 40296, loss 0, acc 1
2017-06-30T18:26:20.731922: step 40297, loss 0, acc 1
2017-06-30T18:26:22.093172: step 40298, loss 0.0116963, acc 0.99
2017-06-30T18:26:23.465762: step 40299, loss 0, acc 1
2017-06-30T18:26:24.859906: step 40300, loss 0, acc 1
2017-06-30T18:26:26.226533: step 40301, loss 0, acc 1
2017-06-30T18:26:27.624646: step 40302, loss 0, acc 1
2017-06-30T18:26:28.989691: step 40303, loss 0, acc 1
2017-06-30T18:26:30.354618: step 40304, loss 0, acc 1
2017-06-30T18:26:31.717494: step 40305, loss 0, acc 1
2017-06-30T18:26:33.080371: step 40306, loss 0, acc 1
2017-06-30T18:26:34.462008: step 40307, loss 0.0151283, acc 0.98
2017-06-30T18:26:35.833946: step 40308, loss 0, acc 1
2017-06-30T18:26:37.206153: step 40309, loss 0.0261064, acc 0.99
2017-06-30T18:26:38.580662: step 40310, loss 0, acc 1
2017-06-30T18:26:39.958016: step 40311, loss 0.000551332, acc 0.99
2017-06-30T18:26:41.316420: step 40312, loss 0, acc 1
2017-06-30T18:26:42.669701: step 40313, loss 0.0533873, acc 0.99
2017-06-30T18:26:44.031538: step 40314, loss 0, acc 1
2017-06-30T18:26:45.400285: step 40315, loss 0, acc 1
2017-06-30T18:26:46.790880: step 40316, loss 0, acc 1
2017-06-30T18:26:48.157442: step 40317, loss 0.0646964, acc 0.99
2017-06-30T18:26:49.535165: step 40318, loss 0.0166913, acc 0.99
2017-06-30T18:26:50.912040: step 40319, loss 0, acc 1
2017-06-30T18:26:52.292287: step 40320, loss 0.0769845, acc 0.98
2017-06-30T18:26:53.657968: step 40321, loss 0, acc 1
2017-06-30T18:26:55.010597: step 40322, loss 0.0639819, acc 0.98
2017-06-30T18:26:56.373713: step 40323, loss 0.0470649, acc 0.99
2017-06-30T18:26:57.753780: step 40324, loss 0.0484791, acc 0.99
2017-06-30T18:26:59.129635: step 40325, loss 0, acc 1
2017-06-30T18:27:00.500982: step 40326, loss 0, acc 1
2017-06-30T18:27:01.885302: step 40327, loss 0, acc 1
2017-06-30T18:27:03.249607: step 40328, loss 0.0414778, acc 0.99
2017-06-30T18:27:04.608903: step 40329, loss 0, acc 1
2017-06-30T18:27:05.974669: step 40330, loss 0.104092, acc 0.99
2017-06-30T18:27:07.351464: step 40331, loss 0, acc 1
2017-06-30T18:27:08.719464: step 40332, loss 0.0395502, acc 0.99
2017-06-30T18:27:10.083018: step 40333, loss 0.0207535, acc 0.98
2017-06-30T18:27:11.451173: step 40334, loss 0.0541894, acc 0.98
2017-06-30T18:27:12.816236: step 40335, loss 0, acc 1
2017-06-30T18:27:14.182536: step 40336, loss 0, acc 1
2017-06-30T18:27:15.566022: step 40337, loss 0.0564731, acc 0.97
2017-06-30T18:27:16.939748: step 40338, loss 0, acc 1
2017-06-30T18:27:18.313424: step 40339, loss 0, acc 1
2017-06-30T18:27:19.691412: step 40340, loss 0.00736059, acc 0.98
2017-06-30T18:27:21.050556: step 40341, loss 0.0193596, acc 0.99
2017-06-30T18:27:22.421565: step 40342, loss 0.0470235, acc 0.99
2017-06-30T18:27:23.781491: step 40343, loss 0, acc 1
2017-06-30T18:27:25.161601: step 40344, loss 0.0393788, acc 0.99
2017-06-30T18:27:26.533145: step 40345, loss 0, acc 1
2017-06-30T18:27:27.913125: step 40346, loss 0, acc 1
2017-06-30T18:27:29.299287: step 40347, loss 0, acc 1
2017-06-30T18:27:30.685041: step 40348, loss 0.0414237, acc 0.99
2017-06-30T18:27:32.055045: step 40349, loss 0, acc 1
2017-06-30T18:27:33.429022: step 40350, loss 0, acc 1
2017-06-30T18:27:34.815036: step 40351, loss 0.0303268, acc 0.98
2017-06-30T18:27:36.185053: step 40352, loss 0.0500915, acc 0.99
2017-06-30T18:27:37.574247: step 40353, loss 0, acc 1
2017-06-30T18:27:38.952488: step 40354, loss 0, acc 1
2017-06-30T18:27:40.328519: step 40355, loss 0, acc 1
2017-06-30T18:27:41.707937: step 40356, loss 0, acc 1
2017-06-30T18:27:43.107618: step 40357, loss 0, acc 1
2017-06-30T18:27:44.470009: step 40358, loss 0, acc 1
2017-06-30T18:27:45.852479: step 40359, loss 0.0366147, acc 0.99
2017-06-30T18:27:47.228874: step 40360, loss 0.0171249, acc 0.99
2017-06-30T18:27:48.608294: step 40361, loss 0.0354038, acc 0.99
2017-06-30T18:27:49.986987: step 40362, loss 0, acc 1
2017-06-30T18:27:51.365280: step 40363, loss 0, acc 1
2017-06-30T18:27:52.735013: step 40364, loss 0.00300087, acc 0.99
2017-06-30T18:27:54.114310: step 40365, loss 0, acc 1
2017-06-30T18:27:55.500538: step 40366, loss 0.0358639, acc 0.99
2017-06-30T18:27:56.857218: step 40367, loss 0.0923205, acc 0.98
2017-06-30T18:27:58.223466: step 40368, loss 0.121654, acc 0.97
2017-06-30T18:27:59.614750: step 40369, loss 0.00291075, acc 0.99
2017-06-30T18:28:00.994887: step 40370, loss 0, acc 1
2017-06-30T18:28:02.373973: step 40371, loss 0.102703, acc 0.98
2017-06-30T18:28:03.758353: step 40372, loss 0.0652712, acc 0.99
2017-06-30T18:28:05.135268: step 40373, loss 0, acc 1
2017-06-30T18:28:06.518112: step 40374, loss 0, acc 1
2017-06-30T18:28:07.884359: step 40375, loss 0, acc 1
2017-06-30T18:28:09.264351: step 40376, loss 0, acc 1
2017-06-30T18:28:10.632909: step 40377, loss 0.0522834, acc 0.99
2017-06-30T18:28:12.009554: step 40378, loss 0.0675717, acc 0.98
2017-06-30T18:28:13.381022: step 40379, loss 0.0426527, acc 0.99
2017-06-30T18:28:14.731884: step 40380, loss 0.119971, acc 0.97
2017-06-30T18:28:16.118775: step 40381, loss 0, acc 1
2017-06-30T18:28:17.498418: step 40382, loss 0.134401, acc 0.99
2017-06-30T18:28:18.863279: step 40383, loss 0.0337373, acc 0.99
2017-06-30T18:28:20.242986: step 40384, loss 0, acc 1
2017-06-30T18:28:21.619316: step 40385, loss 0.0759328, acc 0.98
2017-06-30T18:28:22.988366: step 40386, loss 0, acc 1
2017-06-30T18:28:24.370396: step 40387, loss 0, acc 1
2017-06-30T18:28:25.756524: step 40388, loss 0.0918072, acc 0.99
2017-06-30T18:28:27.131732: step 40389, loss 0.0531974, acc 0.99
2017-06-30T18:28:28.511587: step 40390, loss 0, acc 1
2017-06-30T18:28:29.878190: step 40391, loss 0, acc 1
2017-06-30T18:28:31.261978: step 40392, loss 0.032457, acc 0.98
2017-06-30T18:28:32.646391: step 40393, loss 0.0287044, acc 0.98
2017-06-30T18:28:34.018265: step 40394, loss 0.0755572, acc 0.97
2017-06-30T18:28:35.404727: step 40395, loss 0, acc 1
2017-06-30T18:28:36.767219: step 40396, loss 0.0797831, acc 0.98
2017-06-30T18:28:38.149813: step 40397, loss 0, acc 1
2017-06-30T18:28:39.530647: step 40398, loss 0.00986292, acc 0.99
2017-06-30T18:28:40.888785: step 40399, loss 0.0676816, acc 0.98
2017-06-30T18:28:42.266085: step 40400, loss 0, acc 1
2017-06-30T18:28:43.648218: step 40401, loss 0.0638401, acc 0.98
2017-06-30T18:28:45.023807: step 40402, loss 0, acc 1
2017-06-30T18:28:46.398255: step 40403, loss 0, acc 1
2017-06-30T18:28:47.755536: step 40404, loss 0, acc 1
2017-06-30T18:28:49.139161: step 40405, loss 0, acc 1
2017-06-30T18:28:50.511097: step 40406, loss 0, acc 1
2017-06-30T18:28:51.873516: step 40407, loss 0, acc 1
2017-06-30T18:28:53.250741: step 40408, loss 0, acc 1
2017-06-30T18:28:54.634931: step 40409, loss 0, acc 1
2017-06-30T18:28:56.004323: step 40410, loss 0.0246096, acc 0.99
2017-06-30T18:28:57.371197: step 40411, loss 0, acc 1
2017-06-30T18:28:58.750852: step 40412, loss 0, acc 1
2017-06-30T18:29:00.115840: step 40413, loss 0.0415371, acc 0.99
2017-06-30T18:29:01.481259: step 40414, loss 0.0531681, acc 0.99
2017-06-30T18:29:02.841437: step 40415, loss 0, acc 1
2017-06-30T18:29:04.207198: step 40416, loss 0, acc 1
2017-06-30T18:29:05.596540: step 40417, loss 0.213081, acc 0.97
2017-06-30T18:29:06.950548: step 40418, loss 0, acc 1
2017-06-30T18:29:08.319191: step 40419, loss 0, acc 1
2017-06-30T18:29:09.696822: step 40420, loss 0.0841704, acc 0.96
2017-06-30T18:29:11.070671: step 40421, loss 0, acc 1
2017-06-30T18:29:12.448407: step 40422, loss 0.0521653, acc 0.99
2017-06-30T18:29:13.810746: step 40423, loss 0, acc 1
2017-06-30T18:29:15.189842: step 40424, loss 0.025784, acc 0.99
2017-06-30T18:29:16.565867: step 40425, loss 0.0267885, acc 0.99
2017-06-30T18:29:17.949820: step 40426, loss 0, acc 1
2017-06-30T18:29:19.316461: step 40427, loss 0, acc 1
2017-06-30T18:29:20.687400: step 40428, loss 0, acc 1
2017-06-30T18:29:22.068391: step 40429, loss 0.0558972, acc 0.99
2017-06-30T18:29:23.435231: step 40430, loss 0.0286388, acc 0.99
2017-06-30T18:29:24.823632: step 40431, loss 0, acc 1
2017-06-30T18:29:26.186306: step 40432, loss 0, acc 1
2017-06-30T18:29:27.550699: step 40433, loss 0, acc 1
2017-06-30T18:29:28.925569: step 40434, loss 0.0322275, acc 0.99
2017-06-30T18:29:30.303251: step 40435, loss 0.0960562, acc 0.99
2017-06-30T18:29:31.674139: step 40436, loss 0, acc 1
2017-06-30T18:29:33.044146: step 40437, loss 0.0111422, acc 0.99
2017-06-30T18:29:34.427030: step 40438, loss 0, acc 1
2017-06-30T18:29:35.798314: step 40439, loss 0.0233204, acc 0.99
2017-06-30T18:29:37.193863: step 40440, loss 0, acc 1
2017-06-30T18:29:38.561029: step 40441, loss 0, acc 1
2017-06-30T18:29:39.921683: step 40442, loss 0.00704436, acc 0.99
2017-06-30T18:29:41.288533: step 40443, loss 0.0160157, acc 0.99
2017-06-30T18:29:42.661093: step 40444, loss 0, acc 1
2017-06-30T18:29:44.056332: step 40445, loss 0, acc 1
2017-06-30T18:29:45.435741: step 40446, loss 0, acc 1
2017-06-30T18:29:46.817743: step 40447, loss 0, acc 1
2017-06-30T18:29:48.180642: step 40448, loss 0.027492, acc 0.99
2017-06-30T18:29:49.547190: step 40449, loss 0, acc 1
2017-06-30T18:29:50.921320: step 40450, loss 0, acc 1
2017-06-30T18:29:52.298062: step 40451, loss 0, acc 1
2017-06-30T18:29:53.677332: step 40452, loss 0.0553757, acc 0.98
2017-06-30T18:29:55.028535: step 40453, loss 0, acc 1
2017-06-30T18:29:56.410678: step 40454, loss 0, acc 1
2017-06-30T18:29:57.801349: step 40455, loss 0.0106956, acc 0.99
2017-06-30T18:29:59.202513: step 40456, loss 0, acc 1
2017-06-30T18:30:00.577116: step 40457, loss 0.0288467, acc 0.99
2017-06-30T18:30:01.972478: step 40458, loss 0, acc 1
2017-06-30T18:30:03.344589: step 40459, loss 0, acc 1
2017-06-30T18:30:04.722281: step 40460, loss 0.0402829, acc 0.99
2017-06-30T18:30:06.106506: step 40461, loss 0.120067, acc 0.97
2017-06-30T18:30:07.490960: step 40462, loss 0.0423801, acc 0.99
2017-06-30T18:30:08.878314: step 40463, loss 0, acc 1
2017-06-30T18:30:10.270044: step 40464, loss 0.0280986, acc 0.99
2017-06-30T18:30:11.648618: step 40465, loss 0, acc 1
2017-06-30T18:30:13.017723: step 40466, loss 0, acc 1
2017-06-30T18:30:14.412699: step 40467, loss 0, acc 1
2017-06-30T18:30:15.831007: step 40468, loss 0.0237541, acc 0.99
2017-06-30T18:30:17.216910: step 40469, loss 0.138606, acc 0.99
2017-06-30T18:30:18.597940: step 40470, loss 0, acc 1
2017-06-30T18:30:19.961446: step 40471, loss 0, acc 1
2017-06-30T18:30:21.342617: step 40472, loss 0, acc 1
2017-06-30T18:30:22.723842: step 40473, loss 0.00311457, acc 0.99
2017-06-30T18:30:24.096983: step 40474, loss 0.023541, acc 0.99
2017-06-30T18:30:25.481569: step 40475, loss 0.00755214, acc 0.99
2017-06-30T18:30:26.846662: step 40476, loss 0.00838839, acc 0.99
2017-06-30T18:30:28.216727: step 40477, loss 0, acc 1
2017-06-30T18:30:29.596829: step 40478, loss 0, acc 1
2017-06-30T18:30:30.971558: step 40479, loss 0, acc 1
2017-06-30T18:30:32.337355: step 40480, loss 0.111146, acc 0.98
2017-06-30T18:30:33.735114: step 40481, loss 0, acc 1
2017-06-30T18:30:35.122389: step 40482, loss 0.0478136, acc 0.99
2017-06-30T18:30:36.490098: step 40483, loss 0.0556807, acc 0.97
2017-06-30T18:30:37.866312: step 40484, loss 0.0445421, acc 0.99
2017-06-30T18:30:39.256272: step 40485, loss 0.0676106, acc 0.98
2017-06-30T18:30:40.645719: step 40486, loss 0.103062, acc 0.99
2017-06-30T18:30:42.033477: step 40487, loss 0.0624635, acc 0.98
2017-06-30T18:30:43.403884: step 40488, loss 0.0259089, acc 0.98
2017-06-30T18:30:44.787919: step 40489, loss 0.043555, acc 0.99
2017-06-30T18:30:46.138190: step 40490, loss 0, acc 1
2017-06-30T18:30:47.530487: step 40491, loss 0, acc 1
2017-06-30T18:30:48.908349: step 40492, loss 0.130572, acc 0.99
2017-06-30T18:30:50.283990: step 40493, loss 0.0779704, acc 0.97
2017-06-30T18:30:51.647510: step 40494, loss 0, acc 1
2017-06-30T18:30:53.042590: step 40495, loss 0.0772821, acc 0.97
2017-06-30T18:30:54.450443: step 40496, loss 0.0166718, acc 0.99
2017-06-30T18:30:55.823494: step 40497, loss 0, acc 1
2017-06-30T18:30:57.198352: step 40498, loss 0, acc 1
2017-06-30T18:30:58.572171: step 40499, loss 0.0526754, acc 0.98
2017-06-30T18:30:59.937058: step 40500, loss 0.00616567, acc 0.99
2017-06-30T18:31:01.310452: step 40501, loss 0, acc 1
2017-06-30T18:31:02.693331: step 40502, loss 0, acc 1
2017-06-30T18:31:04.064507: step 40503, loss 0, acc 1
2017-06-30T18:31:05.432295: step 40504, loss 0.00774412, acc 0.99
2017-06-30T18:31:06.804717: step 40505, loss 0, acc 1
2017-06-30T18:31:08.176822: step 40506, loss 0, acc 1
2017-06-30T18:31:09.541288: step 40507, loss 0, acc 1
2017-06-30T18:31:10.911278: step 40508, loss 0.00815221, acc 0.99
2017-06-30T18:31:12.301520: step 40509, loss 0, acc 1
2017-06-30T18:31:13.679832: step 40510, loss 0, acc 1
2017-06-30T18:31:15.046971: step 40511, loss 0.00696658, acc 0.99
2017-06-30T18:31:16.435800: step 40512, loss 0.00287228, acc 0.99
2017-06-30T18:31:17.803854: step 40513, loss 0, acc 1
2017-06-30T18:31:19.200056: step 40514, loss 0, acc 1
2017-06-30T18:31:20.581992: step 40515, loss 0.0271, acc 0.99
2017-06-30T18:31:21.966906: step 40516, loss 0.151508, acc 0.99
2017-06-30T18:31:23.337412: step 40517, loss 0.0734624, acc 0.98
2017-06-30T18:31:24.705453: step 40518, loss 0.0327803, acc 0.98
2017-06-30T18:31:26.056208: step 40519, loss 0.0567008, acc 0.99
2017-06-30T18:31:27.431777: step 40520, loss 0, acc 1
2017-06-30T18:31:28.799171: step 40521, loss 0.0221357, acc 0.99
2017-06-30T18:31:30.180263: step 40522, loss 0.0536864, acc 0.99
2017-06-30T18:31:31.553210: step 40523, loss 0.0848584, acc 0.98
2017-06-30T18:31:32.925768: step 40524, loss 0, acc 1
2017-06-30T18:31:34.302520: step 40525, loss 0.00987481, acc 0.99
2017-06-30T18:31:35.682875: step 40526, loss 0.0619997, acc 0.98
